country,iso3,year,tech,capacity_gw,source,notes
Netherlands,NLD,2017,offshore_wind,0.957,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2017,onshore_wind,3.245,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2017,solar_pv,2.9109,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2017,wind,4.202,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Netherlands,NLD,2018,offshore_wind,0.957,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2018,onshore_wind,3.4361,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2018,solar_pv,4.608,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2018,wind,4.3931,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Netherlands,NLD,2019,offshore_wind,0.957,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2019,onshore_wind,3.5272,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2019,solar_pv,7.2276,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2019,wind,4.4842,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Netherlands,NLD,2020,offshore_wind,2.4595,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2020,onshore_wind,4.1884,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2020,solar_pv,11.11,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2020,wind,6.6479,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Netherlands,NLD,2021,offshore_wind,2.4595,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2021,onshore_wind,5.186,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2021,solar_pv,14.8229,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2021,wind,7.6455,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Netherlands,NLD,2022,offshore_wind,2.5695,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2022,onshore_wind,6.1306,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2022,solar_pv,17.3565,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2022,wind,8.7001,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Netherlands,NLD,2023,offshore_wind,4.1095,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2023,onshore_wind,6.6921,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2023,solar_pv,21.9566,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2023,wind,10.8016,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Netherlands,NLD,2024,offshore_wind,4.7475,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2024,onshore_wind,6.955,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2024,solar_pv,24.7717,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2024,wind,11.7025,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Netherlands,NLD,2025,offshore_wind,4.7475,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2025,onshore_wind,7.035,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2025,solar_pv,25.878,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Netherlands,NLD,2025,wind,11.7825,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Norway,NOR,2003,onshore_wind,0.097,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2003,wind,0.097,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Norway,NOR,2004,onshore_wind,0.152,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2004,wind,0.152,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Norway,NOR,2005,onshore_wind,0.265,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2005,wind,0.265,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Norway,NOR,2006,onshore_wind,0.284,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2006,wind,0.284,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Norway,NOR,2007,onshore_wind,0.348,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2007,wind,0.348,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Norway,NOR,2008,onshore_wind,0.395,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2008,solar_pv,0.0083,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2008,wind,0.395,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Norway,NOR,2009,offshore_wind,0.0023,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2009,onshore_wind,0.4207,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2009,solar_pv,0.0087,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2009,wind,0.423,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Norway,NOR,2010,offshore_wind,0.0023,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2010,onshore_wind,0.4227,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2010,solar_pv,0.0091,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2010,wind,0.425,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Norway,NOR,2011,offshore_wind,0.0023,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2011,onshore_wind,0.5097,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2011,solar_pv,0.0095,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2011,wind,0.512,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Norway,NOR,2012,offshore_wind,0.0023,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2012,onshore_wind,0.7027,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2012,solar_pv,0.01,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2012,wind,0.705,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Norway,NOR,2013,offshore_wind,0.0023,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2013,onshore_wind,0.8157,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2013,solar_pv,0.011,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2013,wind,0.818,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Norway,NOR,2014,offshore_wind,0.0023,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2014,onshore_wind,0.8567,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2014,solar_pv,0.013,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2014,wind,0.859,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Norway,NOR,2015,offshore_wind,0.0023,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2015,onshore_wind,0.8647,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2015,solar_pv,0.015,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2015,wind,0.867,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Norway,NOR,2016,offshore_wind,0.0023,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2016,onshore_wind,0.8807,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2016,solar_pv,0.0267,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2016,wind,0.883,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Norway,NOR,2017,offshore_wind,0.0023,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2017,onshore_wind,1.2047,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2017,solar_pv,0.0449,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2017,wind,1.207,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Norway,NOR,2018,offshore_wind,0.0023,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2018,onshore_wind,1.7077,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2018,solar_pv,0.0837,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2018,wind,1.71,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Norway,NOR,2019,offshore_wind,0.0023,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2019,onshore_wind,2.9117,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2019,solar_pv,0.1371,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2019,wind,2.914,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Norway,NOR,2020,offshore_wind,0.0023,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2020,onshore_wind,4.0277,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2020,solar_pv,0.1426,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2020,wind,4.03,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Norway,NOR,2021,offshore_wind,0.0023,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2021,onshore_wind,5.0467,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2021,solar_pv,0.1847,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2021,wind,5.049,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Norway,NOR,2022,offshore_wind,0.0023,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2022,onshore_wind,5.0597,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2022,solar_pv,0.341,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2022,wind,5.062,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Norway,NOR,2023,offshore_wind,0.0023,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2023,onshore_wind,5.0617,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2023,solar_pv,0.6338,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2023,wind,5.064,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Norway,NOR,2024,offshore_wind,0.0946,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2024,onshore_wind,5.063,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2024,solar_pv,0.7859,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2024,wind,5.1576,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Norway,NOR,2025,offshore_wind,0.0946,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2025,onshore_wind,5.0634,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2025,solar_pv,0.9029,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Norway,NOR,2025,wind,5.158,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Philippines,PHL,2004,solar_pv,0.001,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2005,onshore_wind,0.033,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2005,solar_pv,0.001,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2005,wind,0.033,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Philippines,PHL,2006,onshore_wind,0.033,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2006,solar_pv,0.001,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2006,wind,0.033,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Philippines,PHL,2007,onshore_wind,0.033,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2007,solar_pv,0.001,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2007,wind,0.033,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Philippines,PHL,2008,onshore_wind,0.033,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2008,solar_pv,0.001,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2008,wind,0.033,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Philippines,PHL,2009,onshore_wind,0.033,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2009,solar_pv,0.001,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2009,wind,0.033,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Philippines,PHL,2010,onshore_wind,0.033,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2010,solar_pv,0.001,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2010,wind,0.033,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Philippines,PHL,2011,onshore_wind,0.033,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2011,solar_pv,0.0011,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2011,wind,0.033,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Philippines,PHL,2012,onshore_wind,0.033,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2012,solar_pv,0.0017,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2012,wind,0.033,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Philippines,PHL,2013,onshore_wind,0.033,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2013,solar_pv,0.0028,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2013,wind,0.033,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Philippines,PHL,2014,onshore_wind,0.3369,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2014,solar_pv,0.0293,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2014,wind,0.3369,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Philippines,PHL,2015,onshore_wind,0.4269,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2015,solar_pv,0.1748,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2015,wind,0.4269,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Philippines,PHL,2016,onshore_wind,0.4269,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2016,solar_pv,0.7907,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2016,wind,0.4269,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Philippines,PHL,2017,onshore_wind,0.4269,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2017,solar_pv,0.9156,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2017,wind,0.4269,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Philippines,PHL,2018,onshore_wind,0.4269,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2018,solar_pv,0.9297,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2018,wind,0.4269,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Philippines,PHL,2019,onshore_wind,0.4435,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2019,solar_pv,1.0025,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2019,wind,0.4435,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Philippines,PHL,2020,onshore_wind,0.4435,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2020,solar_pv,1.0831,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2020,wind,0.4435,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Philippines,PHL,2021,onshore_wind,0.4435,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2021,solar_pv,1.406,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2021,wind,0.4435,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Philippines,PHL,2022,onshore_wind,0.4435,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2022,solar_pv,1.6602,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2022,wind,0.4435,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Philippines,PHL,2023,onshore_wind,0.4435,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2023,solar_pv,1.801,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2023,wind,0.4435,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Philippines,PHL,2024,onshore_wind,0.4435,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2024,solar_pv,2.9932,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2024,wind,0.4435,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Philippines,PHL,2025,onshore_wind,0.5185,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2025,solar_pv,3.8918,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Philippines,PHL,2025,wind,0.5185,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Poland,POL,2003,onshore_wind,0.035,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2003,wind,0.035,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Poland,POL,2004,onshore_wind,0.04,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2004,wind,0.04,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Poland,POL,2005,onshore_wind,0.121,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2005,wind,0.121,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Poland,POL,2006,onshore_wind,0.172,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2006,wind,0.172,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Poland,POL,2007,onshore_wind,0.306,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2007,wind,0.306,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Poland,POL,2008,onshore_wind,0.526,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2008,wind,0.526,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Poland,POL,2009,onshore_wind,0.709,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2009,wind,0.709,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Poland,POL,2010,onshore_wind,1.108,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2010,wind,1.108,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Poland,POL,2011,onshore_wind,1.8,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2011,solar_pv,0.0011,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2011,wind,1.8,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Poland,POL,2012,onshore_wind,2.564,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2012,solar_pv,0.0013,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2012,wind,2.564,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Poland,POL,2013,onshore_wind,3.429,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2013,solar_pv,0.0024,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2013,wind,3.429,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Poland,POL,2014,onshore_wind,3.836,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2014,solar_pv,0.0258,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2014,wind,3.836,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Poland,POL,2015,onshore_wind,4.886,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2015,solar_pv,0.1015,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2015,wind,4.886,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Poland,POL,2016,onshore_wind,5.747,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2016,solar_pv,0.1764,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2016,wind,5.747,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Poland,POL,2017,onshore_wind,5.7594,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2017,solar_pv,0.2704,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2017,wind,5.7594,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Poland,POL,2018,onshore_wind,5.7661,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2018,solar_pv,0.5264,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2018,wind,5.7661,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Poland,POL,2019,onshore_wind,5.8378,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2019,solar_pv,1.4282,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2019,wind,5.8378,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Poland,POL,2020,onshore_wind,6.2983,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2020,solar_pv,3.6563,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2020,wind,6.2983,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Poland,POL,2021,onshore_wind,6.9673,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2021,solar_pv,7.0905,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2021,wind,6.9673,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Poland,POL,2022,onshore_wind,8.1502,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2022,solar_pv,11.0634,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Poland,POL,2022,wind,8.1502,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Poland,POL,2023,onshore_wind,9.3433,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
